post_id,ig_post_id,shortcode,post_type,product_type,post_url,owner_username,owner_full_name,owner_id,owner_profile_url,caption,hashtags,mentions,likes,comments,engagement_raw,timestamp,isCommentsDisabled
DTdDJqtDCO8,3809214718293058492,DTdDJqtDCO8,Video,clips,https://www.instagram.com/p/DTdDJqtDCO8/,godlike.in,GodLike Esports,8221658682,https://www.instagram.com/godlike.in,"Hum 2 Bhai Aur Dono Tabahi 🐐🔥!!!

#DilSeGodLike #bgmi #funny","['DilSeGodLike', 'bgmi', 'funny']",[],191037.0,2433.0,193470.0,2026-01-13 14:18:28+00:00,False
DAgOOJiz8-8,3467834258046832572,DAgOOJiz8-8,Image,,https://www.instagram.com/p/DAgOOJiz8-8/,godlike.in,GodLike Esports,8221658682,https://www.instagram.com/godlike.in,"2nd Runners Up But Champs of Our Hearts 💛

It’s just the start of a new revolution 💛

#dilsegodlike",['dilsegodlike'],[],243313.0,8444.0,251757.0,2024-09-29 13:54:39+00:00,False
C0-IyWUtoBB,3260081824578568257,C0-IyWUtoBB,Sidecar,,https://www.instagram.com/p/C0-IyWUtoBB/,godlike.in,GodLike Esports,8221658682,https://www.instagram.com/godlike.in,"A SAD END TO A FAIRYTALE RUN OF OUR CODM WC!
BUT WE ARE PROUD OF THE BOYS AND THEIR ACHEIVEMENT AND THANKS TO ALL THE FANS FOR TURNING UP THIS LATE AND SUPPORTING THE TEAM AND NATION ON THE GRANDEST STAGE OF EM ALL!

INDIAN ESPORTS IS RISING 🇮🇳!

#DilseGodLike #codmchamps23","['DilseGodLike', 'codmchamps23']",[],106892.0,879.0,107771.0,2023-12-17 22:27:39+00:00,False
DUJqhktjwg5,3821772783915829305,DUJqhktjwg5,Video,clips,https://www.instagram.com/p/DUJqhktjwg5/,hannahxxrose,Hannah Rose,9471169249,https://www.instagram.com/hannahxxrose,Crafting IRL w/ Minecraft Miniverse ✨ @officialminiverse #ad #MiniverseMinecraft #Minecraft #MinecraftTutorial #Minecrafters,"['ad', 'MiniverseMinecraft', 'Minecraft', 'MinecraftTutorial', 'Minecrafters']",['officialminiverse'],6272.0,63.0,6335.0,2026-01-30 22:12:59+00:00,False
DUEhnu0jt8w,3820326249785384752,DUEhnu0jt8w,Video,clips,https://www.instagram.com/p/DUEhnu0jt8w/,hannahxxrose,Hannah Rose,9471169249,https://www.instagram.com/hannahxxrose,minecraft bread IRL 🥖 #minecraft #minecraftmemes #minecraftideas #baking,"['minecraft', 'minecraftmemes', 'minecraftideas', 'baking']",[],26207.0,165.0,26372.0,2026-01-28 22:14:28+00:00,False
DTn2ri3j4AS,3812256096480886802,DTn2ri3j4AS,Video,clips,https://www.instagram.com/p/DTn2ri3j4AS/,hannahxxrose,Hannah Rose,9471169249,https://www.instagram.com/hannahxxrose,"the best bouquet for valentine’s day 💗 #minecraft #minecraftmemes #minecraftideas #valentinesday

bouquets from @walmart","['minecraft', 'minecraftmemes', 'minecraftideas', 'valentinesday']",['walmart'],70409.0,209.0,70618.0,2026-01-17 18:59:53+00:00,False
DTjOUDlDcsw,3810952660569148208,DTjOUDlDcsw,Video,clips,https://www.instagram.com/p/DTjOUDlDcsw/,hannahxxrose,Hannah Rose,9471169249,https://www.instagram.com/hannahxxrose,Potion of Swiftness IRL ft. @sunnydofficial 🧪 #ad #minecraft #minecrafttutorial #minecraftmemes #boldcore,"['ad', 'minecraft', 'minecrafttutorial', 'minecraftmemes', 'boldcore']",['sunnydofficial'],30378.0,90.0,30468.0,2026-01-15 23:52:40+00:00,False
DSQKCSZEeZj,3787571424270607971,DSQKCSZEeZj,Video,clips,https://www.instagram.com/p/DSQKCSZEeZj/,hannahxxrose,Hannah Rose,9471169249,https://www.instagram.com/hannahxxrose,minecraft jewelry tutorial 💍💎 #minecraft #minecraftmemes #minecraftideas #minecraftdaily #minecrafttutorial,"['minecraft', 'minecraftmemes', 'minecraftideas', 'minecraftdaily', 'minecrafttutorial']",[],45816.0,82.0,45898.0,2025-12-14 17:35:33+00:00,False
DSLNMWzD1m7,3786177935452363195,DSLNMWzD1m7,Video,clips,https://www.instagram.com/p/DSLNMWzD1m7/,hannahxxrose,Hannah Rose,9471169249,https://www.instagram.com/hannahxxrose,How to get NEW Zombie Horse Minecraft cape! ⛏️ #minecraft #minecraftmemes #minecrafters #minecrafttutorial,"['minecraft', 'minecraftmemes', 'minecrafters', 'minecrafttutorial']",[],33998.0,351.0,34349.0,2025-12-12 19:27:10+00:00,False
DSDphztEjmw,3784050755088038320,DSDphztEjmw,Video,clips,https://www.instagram.com/p/DSDphztEjmw/,hannahxxrose,Hannah Rose,9471169249,https://www.instagram.com/hannahxxrose,nether portal cinnamon rolls 💜 #minecraft #minecraftmemes #minecraftideas #baking #cooking,"['minecraft', 'minecraftmemes', 'minecraftideas', 'baking', 'cooking']",[],79344.0,122.0,79466.0,2025-12-09 21:01:20+00:00,False
DRNz2AXDX9T,3768896474789543763,DRNz2AXDX9T,Video,clips,https://www.instagram.com/p/DRNz2AXDX9T/,hannahxxrose,Hannah Rose,9471169249,https://www.instagram.com/hannahxxrose,Potion Brewing IRL ft. @sunnydofficial 🧡 #ad #minecraft #minecrafttutorial #minecraftmemes #boldcore,"['ad', 'minecraft', 'minecrafttutorial', 'minecraftmemes', 'boldcore']",['sunnydofficial'],44161.0,125.0,44286.0,2025-11-18 23:13:56+00:00,False
DQr2bvFj1zl,3759337714467429605,DQr2bvFj1zl,Sidecar,,https://www.instagram.com/p/DQr2bvFj1zl/,hannahxxrose,Hannah Rose,9471169249,https://www.instagram.com/hannahxxrose,flower girl 💐🌸🌷,[],[],-1.0,91.0,90.0,2025-11-05 18:39:59+00:00,False
DM_SlGKRpn7,3692751933539785211,DM_SlGKRpn7,Video,clips,https://www.instagram.com/p/DM_SlGKRpn7/,hannahxxrose,Hannah Rose,9471169249,https://www.instagram.com/hannahxxrose,minecraft cookies 🍪 #minecraft #minecraftmemes #minecraftideas,"['minecraft', 'minecraftmemes', 'minecraftideas']",[],2441261.0,2443.0,2443704.0,2025-08-05 21:45:56+00:00,False
DLLhQoshN-A,3660165400911732608,DLLhQoshN-A,Video,clips,https://www.instagram.com/p/DLLhQoshN-A/,hannahxxrose,Hannah Rose,9471169249,https://www.instagram.com/tubbolive,just me and my good friend @tubbolive! #minecraft #tubbo,"['minecraft', 'tubbo']",['tubbolive!'],28309.0,65.0,28374.0,2025-06-21 22:44:45+00:00,False
DUQKEbeDUQQ,3823600368475784208,DUQKEbeDUQQ,Image,,https://www.instagram.com/p/DUQKEbeDUQQ/,hltvorg,HLTV.org,1076302776,https://www.instagram.com/hltvorg,"G2 were the first team to qualify for the playoffs, and they did so without losing a match 💪

Do you think they can go all the way in Krakow? 👀 @kovachunter 

#CS2 #esports #counterstrike","['CS2', 'esports', 'counterstrike']",['kovachunter'],1443.0,7.0,1450.0,2026-02-02 10:38:37+00:00,False
DUO1jujDfyB,3823228685311147137,DUO1jujDfyB,Sidecar,,https://www.instagram.com/p/DUO1jujDfyB/,hltvorg,HLTV.org,1076302776,https://www.instagram.com/hltvorg,"Astralis continue to fight through the lower bracket 👊

#CS2 #esports #cs2pro","['CS2', 'esports', 'cs2pro']",[],1350.0,4.0,1354.0,2026-02-01 22:19:57+00:00,False
DUO1Ac-DegZ,3823226261255088153,DUO1Ac-DegZ,Sidecar,,https://www.instagram.com/p/DUO1Ac-DegZ/,hltvorg,HLTV.org,1076302776,https://www.instagram.com/hltvorg,"PARIVISION fall as Astralis send them home from IEM Krakow

#CS2 #esports #cs2pro","['CS2', 'esports', 'cs2pro']",[],9046.0,60.0,9106.0,2026-02-01 22:15:08+00:00,False
DUOyotVjV5u,3823215833468722798,DUOyotVjV5u,Sidecar,,https://www.instagram.com/p/DUOyotVjV5u/,hltvorg,HLTV.org,1076302776,https://www.instagram.com/hltvorg,"Just another day at the office 😌 @team__spirit 

#CS2 #esports #cs2pro","['CS2', 'esports', 'cs2pro']",['team__spirit'],3294.0,26.0,3320.0,2026-02-01 21:54:25+00:00,False
DUOx15WjX2-,3823212341677096382,DUOx15WjX2-,Image,,https://www.instagram.com/p/DUOx15WjX2-/,hltvorg,HLTV.org,1076302776,https://www.instagram.com/hltvorg,"This might be Spirit’s favorite matchup 😭

#esports #counterstrike #cs2","['esports', 'counterstrike', 'cs2']",[],5501.0,52.0,5553.0,2026-02-01 21:47:48+00:00,False
DUOxhWAjat3,3823210929337510775,DUOxhWAjat3,Image,,https://www.instagram.com/p/DUOxhWAjat3/,hltvorg,HLTV.org,1076302776,https://www.instagram.com/hltvorg,"Spirit head to IEM Krakow 2026 arena 🏟️

#CS2 #esports #cs2pro","['CS2', 'esports', 'cs2pro']",[],1927.0,15.0,1942.0,2026-02-01 21:44:44+00:00,False
DUOxa2FDbPt,3823210482736411629,DUOxa2FDbPt,Sidecar,,https://www.instagram.com/p/DUOxa2FDbPt/,hltvorg,HLTV.org,1076302776,https://www.instagram.com/hltvorg,"Spirit dominate NAVI and lock in the playoffs

#CS2 #esports #cs2pro","['CS2', 'esports', 'cs2pro']",[],9902.0,88.0,9990.0,2026-02-01 21:43:47+00:00,False
DUOjOyGjfPr,3823148081181750251,DUOjOyGjfPr,Sidecar,,https://www.instagram.com/p/DUOjOyGjfPr/,hltvorg,HLTV.org,1076302776,https://www.instagram.com/hltvorg,"A single round from elimination, but the lower bracket run continues for FURIA

#esports #cs2 #counterstrike","['esports', 'cs2', 'counterstrike']",[],3563.0,26.0,3589.0,2026-02-01 19:39:48+00:00,False
DULKNCqDSpL,3822193585425295947,DULKNCqDSpL,Image,,https://www.instagram.com/p/DULKNCqDSpL/,hltvorg,HLTV.org,1076302776,https://www.instagram.com/hltvorg,"People’s MVP 🤗

@jamezwer has been voted HLTV and @thunderpickco Community Player of the Month for January 2026

#CS2 #esports #counterstrike","['CS2', 'esports', 'counterstrike']","['jamezwer', 'thunderpickco']",3805.0,29.0,3834.0,2026-01-31 12:03:52+00:00,False
DT-77Qljcd3,3818753091059959671,DT-77Qljcd3,Image,,https://www.instagram.com/p/DT-77Qljcd3/,hltvorg,HLTV.org,1076302776,https://www.instagram.com/hltvorg,"📈 @parivision jump to No. 6 on HLTV World Rankings after BLAST Bounty success

#CS2 #esports #counterstrike","['CS2', 'esports', 'counterstrike']",['parivision'],15833.0,128.0,15961.0,2026-01-26 18:07:55+00:00,False
DULsOYOD4aW,3822343210878862998,DULsOYOD4aW,Sidecar,,https://www.instagram.com/p/DULsOYOD4aW/,hottopic,hottopic,20297204,https://www.instagram.com/markiplier,"Prepare for the 13th expedition with Iron Lung tees, now @hottopic 🌑",[],['hottopic'],183998.0,727.0,184725.0,2026-01-31 17:00:43+00:00,False
DUQVPXOjOdf,3823649498346612575,DUQVPXOjOdf,Image,,https://www.instagram.com/p/DUQVPXOjOdf/,igndotcom,IGN,46218147,https://www.instagram.com/igndotcom,"The developer of Dispatch, a game censored for release on Nintendo Switch, has apologized to fans and said it that its own disclaimer on the changes should have been more visible. Link in bio for more.",[],[],2036.0,38.0,2074.0,2026-02-02 12:16:08+00:00,False
DUPQdlBDQpT,3823347010015922771,DUPQdlBDQpT,Image,,https://www.instagram.com/p/DUPQdlBDQpT/,igndotcom,IGN,46218147,https://www.instagram.com/igndotcom,Steven Spielberg has achieved EGOT status after winning his first Grammy for producing the film Music by John Williams. Link in bio for more.,[],[],14821.0,79.0,14900.0,2026-02-02 02:15:09+00:00,False
DUPOGP_jNw0,3823336610801179700,DUPOGP_jNw0,Sidecar,,https://www.instagram.com/p/DUPOGP_jNw0/,igndotcom,IGN,46218147,https://www.instagram.com/igndotcom,The first official posters for The Devil Wears Prada 2 are here.,[],[],9357.0,33.0,9390.0,2026-02-02 01:54:22+00:00,False
DUPNjzblfOn,3823334243670815655,DUPNjzblfOn,Video,clips,https://www.instagram.com/p/DUPNjzblfOn/,igndotcom,IGN,46218147,https://www.instagram.com/igndotcom,Miranda mysteriously doesn't remember Andy in the first trailer for The Devil Wears Prada 2.,[],[],9696.0,61.0,9757.0,2026-02-02 01:50:47+00:00,False
DUO73XzlVs-,3823256423560993598,DUO73XzlVs-,Image,,https://www.instagram.com/p/DUO73XzlVs-/,igndotcom,IGN,46218147,https://www.instagram.com/igndotcom,"Sam Raimi's Send Help has cemented its place as the biggest domestic opening of 2026 so far, amassing $20 million. Link in bio for more.",[],[],13963.0,232.0,14195.0,2026-02-01 23:15:09+00:00,False
DUM5ZiMDPZA,3822682627078157888,DUM5ZiMDPZA,Image,,https://www.instagram.com/p/DUM5ZiMDPZA/,igndotcom,IGN,46218147,https://www.instagram.com/igndotcom,"Game of Thrones spinoff House of the Dragon will end with Season 4, HBO has confirmed. Link in bio for more.",[],[],22006.0,242.0,22248.0,2026-02-01 04:15:08+00:00,False
DUMyiGdiUHp,3822652429456458217,DUMyiGdiUHp,Image,,https://www.instagram.com/p/DUMyiGdiUHp/,igndotcom,IGN,46218147,https://www.instagram.com/igndotcom,"Sam Raimi would ""love"" to make another Spider-Man movie with Tobey Maguire. 

""Right now, Marvel is very successful [with] their own Spider-Man, so I don't think it makes sense right now, but the day might come and I’d love to do it.""

Link in bio for more.",[],[],17109.0,129.0,17238.0,2026-02-01 03:15:08+00:00,False
DUMd7yOj7y8,3822561835460050108,DUMd7yOj7y8,Image,,https://www.instagram.com/p/DUMd7yOj7y8/,igndotcom,IGN,46218147,https://www.instagram.com/igndotcom,"What if Brat Summer never ended? Charli XCX is subsumed by her own success in her pseudo-mockumentary, The Moment. The film has an alluring energy and wryly funny moments as it circles the malformed question of what comes next for the music megastar. Link in bio for more.",[],[],4213.0,69.0,4282.0,2026-02-01 00:15:09+00:00,False
DUMQM5kDY3N,3822501438916758989,DUMQM5kDY3N,Image,,https://www.instagram.com/p/DUMQM5kDY3N/,igndotcom,IGN,46218147,https://www.instagram.com/igndotcom,HBO CEO Casey Bloys affirmed that the Harry Potter TV adaptation will arrive in early 2027. Link in bio for more.,[],[],6309.0,117.0,6426.0,2026-01-31 22:15:08+00:00,False
DUMJXTnCS7j,3822471367753281251,DUMJXTnCS7j,Sidecar,,https://www.instagram.com/p/DUMJXTnCS7j/,igndotcom,IGN,46218147,https://www.instagram.com/igndotcom,"With Sam Raimi's rambunctious, hellacious deserted island showdown Send Help arriving this weekend, it's time to rank the director's films.

Link in bio for more.",[],[],20730.0,355.0,21085.0,2026-01-31 21:15:23+00:00,False
DEABgkhyvXq,3530828744149890538,DEABgkhyvXq,Sidecar,,https://www.instagram.com/p/DEABgkhyvXq/,itsmarziapie,Marzia Kjellberg,415505158,https://www.instagram.com/pewdiepie,"Merry Christmas! 🎄 💫 
We spent a cosy Christmas Eve at home - Santa made an appearance bringing gifts, and Björn was very confused 😅 but he had such a fun time watching a bit of Kalle Anka to keep up with the Swedish tradition. We made sure to drink 100% original Julmust, and of course, Björn also had his first slice of Pandoro today. 🇮🇹 ⭐️ Oh, and yes you are not seeing double: we adopted a new pug from a shelter - everybody, please welcome Mochi! 🐶",[],[],2261167.0,6106.0,2267273.0,2024-12-25 11:53:27+00:00,False
DT-bUyjDLK0,3818609709977219764,DT-bUyjDLK0,Video,clips,https://www.instagram.com/p/DT-bUyjDLK0/,jacksepticeye,Jacksepticeye,896278327,https://www.instagram.com/jacksepticeye,Irish Owl,[],[],52599.0,274.0,52873.0,2026-01-26 13:23:59+00:00,False
DTi2F_ojQy3,3810846141143911607,DTi2F_ojQy3,Sidecar,,https://www.instagram.com/p/DTi2F_ojQy3/,jacksepticeye,Jacksepticeye,896278327,https://www.instagram.com/jacksepticeye,2016. What a year!,[],[],796680.0,6103.0,802783.0,2026-01-15 20:18:02+00:00,False
DTfmMQejECu,3809931777872249006,DTfmMQejECu,Video,clips,https://www.instagram.com/p/DTfmMQejECu/,jacksepticeye,Jacksepticeye,896278327,https://www.instagram.com/jacksepticeye,When the coffee hits,[],[],104969.0,930.0,105899.0,2026-01-14 14:01:55+00:00,False
DSVj7xcjeZE,3789092700671567428,DSVj7xcjeZE,Sidecar,,https://www.instagram.com/p/DSVj7xcjeZE/,jacksepticeye,Jacksepticeye,896278327,https://www.instagram.com/jacksepticeye,"SURPRISE! I’m producing a horror movie!! 
I’m very excited for you all to see it. I was on set recently and  it was incredible to see everyone pour so much love into the project.
Please go follow @watchgodmother for news and updates about it!",[],['watchgodmother'],265829.0,1274.0,267103.0,2025-12-16 19:57:50+00:00,False
DSLDREzjTui,3786134279265532834,DSLDREzjTui,Sidecar,,https://www.instagram.com/p/DSLDREzjTui/,jacksepticeye,Jacksepticeye,896278327,https://www.instagram.com/jacksepticeye,Dispatch didn’t win at the Game Awards but hearing the crowd go nuts every time it was mentioned was really cool,[],[],471404.0,1519.0,472923.0,2025-12-12 17:59:59+00:00,False
DRRslXEDD0N,3769990444516916493,DRRslXEDD0N,Video,clips,https://www.instagram.com/p/DRRslXEDD0N/,jacksepticeye,Jacksepticeye,896278327,https://www.instagram.com/jacksepticeye,Jacksepticeye gets emotional seeing his name in Dispatch credits,[],[],166129.0,484.0,166613.0,2025-11-20 11:25:56+00:00,False
DRPaIvADAPX,3769346362564150231,DRPaIvADAPX,Sidecar,,https://www.instagram.com/p/DRPaIvADAPX/,jacksepticeye,Jacksepticeye,896278327,https://www.instagram.com/jacksepticeye,Spent all of October sick but we ball!,[],[],202419.0,690.0,203109.0,2025-11-19 14:05:23+00:00,False
DQfKC4mDQ-_,3755764792922279871,DQfKC4mDQ-_,Sidecar,,https://www.instagram.com/p/DQfKC4mDQ-_/,jacksepticeye,Jacksepticeye,896278327,https://www.instagram.com/jacksepticeye,Happy Halloween! 🎃 👻,[],[],216856.0,958.0,217814.0,2025-10-31 20:21:14+00:00,False
DRnAn5WDCh-,3775989554206222462,DRnAn5WDCh-,Image,,https://www.instagram.com/p/DRnAn5WDCh-/,jinglejamofficial,Jingle Jam,55761168190,https://www.instagram.com/sneegsnag,"Just THREE days 'til Jingle Jam kicks off - and we're celebrating with the crew from JAMS 2!

Tune in to their next Minecraft event on December 5th at 9 PM GMT! They'll be raising funds for all our wonderful Jingle Jam charities with chaotic quests and glorious mayhem caused by your donos!",[],[],1726.0,8.0,1734.0,2025-11-28 18:04:13+00:00,False
DBJ8d-rvsSk,3479578130081825956,DBJ8d-rvsSk,Video,clips,https://www.instagram.com/p/DBJ8d-rvsSk/,kotakudotcom,Kotaku,3210472814,https://www.instagram.com/kotakudotcom,"Check out our new and improved games channel! Full of tips, tricks, reviews and guides for what you should be playing now #presented by @playnewworld
Link in Bio",['presented'],['playnewworld'],71.0,34.0,105.0,2024-10-15 18:47:58+00:00,False
DAQz2J5CrUA,3463496135292400896,DAQz2J5CrUA,Video,clips,https://www.instagram.com/p/DAQz2J5CrUA/,kotakudotcom,Kotaku,3210472814,https://www.instagram.com/kotakudotcom,Agatha All Along Star Sasheer Zamata On Witchcraft And Star Trek.  The former SNL star talks the witchy new Disney+ series and what it’s like to work with hilarious women,[],[],61.0,32.0,93.0,2024-09-23 14:18:48+00:00,False
C_i-5SevFtn,3450596880256097127,C_i-5SevFtn,Image,,https://www.instagram.com/p/C_i-5SevFtn/,kotakudotcom,Kotaku,3210472814,https://www.instagram.com/kotakudotcom,"Astro Bot: The Kotaku Review
This joyous platformer is a pitch-perfect look at the past and a bittersweet look at gaming’s present and future",[],[],150.0,25.0,175.0,2024-09-05 19:07:04+00:00,False
C_gOQbasgii,3449820016167487650,C_gOQbasgii,Image,,https://www.instagram.com/p/C_gOQbasgii/,kotakudotcom,Kotaku,3210472814,https://www.instagram.com/kotakudotcom,"Back to school season means hitting the books, but there’s no need to sacrifice game time. Here are some of our picks to help you study hard and game harder, #presented by @Dell 
Link In Bio",['presented'],['Dell'],12.0,2.0,14.0,2024-09-04 17:23:37+00:00,False
C_dvtJ-MHDh,3449122700905181409,C_dvtJ-MHDh,Image,,https://www.instagram.com/p/C_dvtJ-MHDh/,kotakudotcom,Kotaku,3210472814,https://www.instagram.com/kotakudotcom,"Looking to level up with the school-aged gamer in your life? Peruse our team's best-in-class gear picks for back to school that'll help them go from beast mode gamer to A+ student #presented by @MonsterJam
Link In Bio",['presented'],['MonsterJam'],19.0,3.0,22.0,2024-09-03 18:18:10+00:00,False
C_ItFUttiIR,3443200193056875025,C_ItFUttiIR,Image,,https://www.instagram.com/p/C_ItFUttiIR/,kotakudotcom,Kotaku,3210472814,https://www.instagram.com/kotakudotcom,"Star Wars Outlaws: The Kotaku Review
Ubisoft's open-world adventure set in that galaxy far, far away is something fans have always wanted.  Link in Bio",[],[],181.0,23.0,204.0,2024-08-26 14:11:13+00:00,False
C-3UXujNlgQ,3438306431981738000,C-3UXujNlgQ,Video,clips,https://www.instagram.com/p/C-3UXujNlgQ/,kotakudotcom,Kotaku,3210472814,https://www.instagram.com/kotakudotcom,"The Boys Star Karen Fukuhara On Kimiko, Frenchie, And Karate.  We  sat down with the actor, whose voiceover work includes The Boy and the Heron and Star Wars: Visions, for a quick chat,",[],[],122.0,19.0,141.0,2024-08-19 20:09:56+00:00,False
